#UD Electron Binding Energies in keV for the elements in their natural forms
#UD 
#UD 
#UD REFERENCE:
#UD Table of Isotopes, CD-ROM, 8th edition, Version 1.0, March 1996
#UD Richard B Firestone
#UD S Y Frank Chu, CD-ROM Editor
#UD Virginia S Shirley, Editor
#UD Wiley-Interscience
#UD 
#UD Nota: 
#UD The values are sorted by shell. Shells with no electrons may present the -99999 (dummy) value.
#UD 
#S  1 H
#UTOEV  1000.0
#N  1
#L  K(1s1/2)
 0.0136
#S  2 He
#UTOEV  1000.0
#N  1
#L  K(1s1/2)
 0.0246
#S  3 Li
#UTOEV  1000.0
#N  2
#L  K(1s1/2)  L1(2s1/2)
 0.0548 0.0053
#S  4 Be
#UTOEV  1000.0
#N  2
#L  K(1s1/2)  L1(2s1/2)
 0.1121 0.0080
#S  5 B
#UTOEV  1000.0
#N  4
#L  K(1s1/2)  L1(2s1/2)  L2(2p1/2)  L3(2p3/2)
 0.1880 0.0126 0.0047 0.0047
#S  6 C
#UTOEV  1000.0
#N  4
#L  K(1s1/2)  L1(2s1/2)  L2(2p1/2)  L3(2p3/2)
 0.2838 0.0180 0.0064 0.0064
#S  7 N
#UTOEV  1000.0
#N  4
#L  K(1s1/2)  L1(2s1/2)  L2(2p1/2)  L3(2p3/2)
 0.4016 0.0244 0.0092 0.0092
#S  8 O
#UTOEV  1000.0
#N  4
#L  K(1s1/2)  L1(2s1/2)  L2(2p1/2)  L3(2p3/2)
 0.5320 0.0285 0.0071 0.0071
#S  9 F
#UTOEV  1000.0
#N  4
#L  K(1s1/2)  L1(2s1/2)  L2(2p1/2)  L3(2p3/2)
 0.6854 0.0340 0.0086 0.0086
#S  10 Ne
#UTOEV  1000.0
#N  4
#L  K(1s1/2)  L1(2s1/2)  L2(2p1/2)  L3(2p3/2)
 0.8701 0.0485 0.0217 0.0216
#S  11 Na
#UTOEV  1000.0
#L  K(1s1/2)  L1(2s1/2)  L2(2p1/2)  L3(2p3/2)  M1(3s1/2)  M2(3p1/2)  M3(3p3/2)  M4(3d3/2)  M5(3d5/2)  N1(4s1/2)  N2(4p1/2)  N3(4p3/2)  N4(4d3/2)  N5(4d5/2)  N6(4f5/2)  N7(4f7/2)  O1(5s1/2)  O2(5p1/2)  O3(5p3/2)
 34.5644 5.4528 5.1037 4.7822 1.1487 1.0021 0.9406 0.6894 0.6767 0.2133 0.1455 0.1455 0.0695 0.0675 -99999 -99999 0.0234 0.0134 0.0121
#S  55 Cs
#UTOEV  1000.0
#N  19
#L  K(1s1/2)  L1(2s1/2)  L2(2p1/2)  L3(2p3/2)  M1(3s1/2)  M2(3p1/2)  M3(3p3/2)  M4(3d3/2)  M5(3d5/2)  N1(4s1/2)  N2(4p1/2)  N3(4p3/2)  N4(4d3/2)  N5(4d5/2)  N6(4f5/2)  N7(4f7/2)  O1(5s1/2)  O2(5p1/2)  O3(5p3/2)
 35.9846 5.7143 5.3594 5.0119 1.2171 1.0650 0.9976 0.7395 0.7255 0.2308 0.1723 0.1616 0.0788 0.0765 -99999 -99999 0.0227 0.0131 0.0114
#S  56 Ba
#UTOEV  1000.0
#N  19
#L  K(1s1/2)  L1(2s1/2)  L2(2p1/2)  L3(2p3/2)  M1(3s1/2)  M2(3p1/2)  M3(3p3/2)  M4(3d3/2)  M5(3d5/2)  N1(4s1/2)  N2(4p1/2)  N3(4p3/2)  N4(4d3/2)  N5(4d5/2)  N6(4f5/2)  N7(4f7/2)  O1(5s1/2)  O2(5p1/2)  O3(5p3/2)
 37.4406 5.9888 5.6236 5.2470 1.2928 1.1367 1.0622 0.7961 0.7807 0.2530 0.1918 0.1797 0.0925 0.0899 -99999 -99999 0.0291 0.0166 0.0146
#S  57 La
#UTOEV  1000.0
#N  19
#L  K(1s1/2)  L1(2s1/2)  L2(2p1/2)  L3(2p3/2)  M1(3s1/2)  M2(3p1/2)  M3(3p3/2)  M4(3d3/2)  M5(3d5/2)  N1(4s1/2)  N2(4p1/2)  N3(4p3/2)  N4(4d3/2)  N5(4d5/2)  N6(4f5/2)  N7(4f7/2)  O1(5s1/2)  O2(5p1/2)  O3(5p3/2)
 38.9246 6.2663 5.8906 5.4827 1.3613 1.2044 1.1234 0.8485 0.8317 0.2704 0.2058 0.1914 0.0989 0.0989 -99999 -99999 0.0323 0.0144 0.0144
#S  58 Ce
#UTOEV  1000.0
#N  19
#L  K(1s1/2)  L1(2s1/2)  L2(2p1/2)  L3(2p3/2)  M1(3s1/2)  M2(3p1/2)  M3(3p3/2)  M4(3d3/2)  M5(3d5/2)  N1(4s1/2)  N2(4p1/2)  N3(4p3/2)  N4(4d3/2)  N5(4d5/2)  N6(4f5/2)  N7(4f7/2)  O1(5s1/2)  O2(5p1/2)  O3(5p3/2)
 40.4430 6.5488 6.1642 5.7234 1.4346 1.2728 1.1854 0.9013 0.8833 0.2896 0.2233 0.2072 0.1100 0.1100 0.0001 0.0001 0.0378 0.0198 0.0198
#S  59 Pr
#UTOEV  1000.0
#N  19
#L  K(1s1/2)  L1(2s1/2)  L2(2p1/2)  L3(2p3/2)  M1(3s1/2)  M2(3p1/2)  M3(3p3/2)  M4(3d3/2)  M5(3d5/2)  N1(4s1/2)  N2(4p1/2)  N3(4p3/2)  N4(4d3/2)  N5(4d5/2)  N6(4f5/2)  N7(4f7/2)  O1(5s1/2)  O2(5p1/2)  O3(5p3/2)
 41.9906 6.8348 6.4404 5.9643 1.5110 1.3374 1.2422 0.9511 0.9310 0.3045 0.2363 0.2176 0.1132 0.1132 0.0020 0.0020 0.0374 0.0223 0.0223
#S  60 Nd
#UTOEV  1000.0
#N  19
#L  K(1s1/2)  L1(2s1/2)  L2(2p1/2)  L3(2p3/2)  M1(3s1/2)  M2(3p1/2)  M3(3p3/2)  M4(3d3/2)  M5(3d5/2)  N1(4s1/2)  N2(4p1/2)  N3(4p3/2)  N4(4d3/2)  N5(4d5/2)  N6(4f5/2)  N7(4f7/2)  O1(5s1/2)  O2(5p1/2)  O3(5p3/2)
 43.5689 7.1260 6.7215 6.2079 1.5753 1.4028 1.2974 0.9999 0.9777 0.3152 0.2433 0.2246 0.1175 0.1175 0.0015 0.0015 0.0375 0.0211 0.0211
#S  61 Pm
#UTOEV  1000.0
#N  19
#L  K(1s1/2)  L1(2s1/2)  L2(2p1/2)  L3(2p3/2)  M1(3s1/2)  M2(3p1/2)  M3(3p3/2)  M4(3d3/2)  M5(3d5/2)  N1(4s1/2)  N2(4p1/2)  N3(4p3/2)  N4(4d3/2)  N5(4d5/2)  N6(4f5/2)  N7(4f7/2)  O1(5s1/2)  O2(5p1/2)  O3(5p3/2)
 45.1840 7.4279 7.0128 6.4593 1.6500 1.4714 1.3569 1.0515 1.0269 0.3310 0.2420 0.2420 0.1204 0.1204 0.0040 0.0040 0.0380 0.0220 0.0220
#S  62 Sm
#UTOEV  1000.0
#N  19
#L  K(1s1/2)  L1(2s1/2)  L2(2p1/2)  L3(2p3/2)  M1(3s1/2)  M2(3p1/2)  M3(3p3/2)  M4(3d3/2)  M5(3d5/2)  N1(4s1/2)  N2(4p1/2)  N3(4p3/2)  N4(4d3/2)  N5(4d5/2)  N6(4f5/2)  N7(4f7/2)  O1(5s1/2)  O2(5p1/2)  O3(5p3/2)
 46.8342 7.7368 7.3118 6.7162 1.7228 1.5407 1.4198 1.1060 1.0802 0.3457 0.2656 0.2474 0.1290 0.1290 0.0055 0.0055 0.0374 0.0213 0.0213
#S  63 Eu
#UTOEV  1000.0
#N  19
#L  K(1s1/2)  L1(2s1/2)  L2(2p1/2)  L3(2p3/2)  M1(3s1/2)  M2(3p1/2)  M3(3p3/2)  M4(3d3/2)  M5(3d5/2)  N1(4s1/2)  N2(4p1/2)  N3(4p3/2)  N4(4d3/2)  N5(4d5/2)  N6(4f5/2)  N7(4f7/2)  O1(5s1/2)  O2(5p1/2)  O3(5p3/2)
 48.5190 8.0520 7.6171 6.9769 1.8000 1.6139 1.4806 1.1606 1.1309 0.3602 0.2839 0.2566 0.1332 0.1332 -99999 -99999 0.0318 0.0220 0.0220
#S  64 Gd
#UTOEV  1000.0
#N  19
#L  K(1s1/2)  L1(2s1/2)  L2(2p1/2)  L3(2p3/2)  M1(3s1/2)  M2(3p1/2)  M3(3p3/2)  M4(3d3/2)  M5(3d5/2)  N1(4s1/2)  N2(4p1/2)  N3(4p3/2)  N4(4d3/2)  N5(4d5/2)  N6(4f5/2)  N7(4f7/2)  O1(5s1/2)  O2(5p1/2)  O3(5p3/2)
 50.2391 8.3756 7.9303 7.2428 1.8808 1.6883 1.5440 1.2172 1.1852 0.3758 0.2885 0.2709 0.1405 0.1405 0.0001 0.0001 0.0361 0.0203 0.0203
#S  65 Tb
#UTOEV  1000.0
#N  19
#L  K(1s1/2)  L1(2s1/2)  L2(2p1/2)  L3(2p3/2)  M1(3s1/2)  M2(3p1/2)  M3(3p3/2)  M4(3d3/2)  M5(3d5/2)  N1(4s1/2)  N2(4p1/2)  N3(4p3/2)  N4(4d3/2)  N5(4d5/2)  N6(4f5/2)  N7(4f7/2)  O1(5s1/2)  O2(5p1/2)  O3(5p3/2)
 51.9957 8.7080 8.2516 7.5140 1.9675 1.7677 1.6113 1.2750 1.2412 0.3979 0.3102 0.2850 0.1470 0.1470 0.0026 0.0026 0.0390 0.0254 0.0254
#S  66 Dy
#UTOEV  1000.0
#N  19
#L  K(1s1/2)  L1(2s1/2)  L2(2p1/2)  L3(2p3/2)  M1(3s1/2)  M2(3p1/2)  M3(3p3/2)  M4(3d3/2)  M5(3d5/2)  N1(4s1/2)  N2(4p1/2)  N3(4p3/2)  N4(4d3/2)  N5(4d5/2)  N6(4f5/2)  N7(4f7/2)  O1(5s1/2)  O2(5p1/2)  O3(5p3/2)
 53.7885 9.0458 8.5806 7.7901 2.0468 1.8418 1.6756 1.3325 1.2949 0.4163 0.3318 0.2929 0.1542 0.1542 0.0042 0.0042 0.0629 0.0263 0.0263
#S  67 Ho
#UTOEV  1000.0
#N  19
#L  K(1s1/2)  L1(2s1/2)  L2(2p1/2)  L3(2p3/2)  M1(3s1/2)  M2(3p1/2)  M3(3p3/2)  M4(3d3/2)  M5(3d5/2)  N1(4s1/2)  N2(4p1/2)  N3(4p3/2)  N4(4d3/2)  N5(4d5/2)  N6(4f5/2)  N7(4f7/2)  O1(5s1/2)  O2(5p1/2)  O3(5p3/2)
 55.6177 9.3942 8.9178 8.0711 2.1283 1.9228 1.7412 1.3915 1.3514 0.4357 0.3435 0.3066 0.1610 0.1610 0.0037 0.0037 0.0512 0.0203 0.0203
#S  68 Er
#UTOEV  1000.0
#N  19
#L  K(1s1/2)  L1(2s1/2)  L2(2p1/2)  L3(2p3/2)  M1(3s1/2)  M2(3p1/2)  M3(3p3/2)  M4(3d3/2)  M5(3d5/2)  N1(4s1/2)  N2(4p1/2)  N3(4p3/2)  N4(4d3/2)  N5(4d5/2)  N6(4f5/2)  N7(4f7/2)  O1(5s1/2)  O2(5p1/2)  O3(5p3/2)
 57.4855 9.7513 9.2643 8.3579 2.2065 2.0058 1.8118 1.4533 1.4093 0.4491 0.3662 0.3200 0.1767 0.1676 0.0043 0.0043 0.0598 0.0294 0.0294
#S  69 Tm
#UTOEV  1000.0
#N  19
#L  K(1s1/2)  L1(2s1/2)  L2(2p1/2)  L3(2p3/2)  M1(3s1/2)  M2(3p1/2)  M3(3p3/2)  M4(3d3/2)  M5(3d5/2)  N1(4s1/2)  N2(4p1/2)  N3(4p3/2)  N4(4d3/2)  N5(4d5/2)  N6(4f5/2)  N7(4f7/2)  O1(5s1/2)  O2(5p1/2)  O3(5p3/2)
 59.3896 10.1157 9.6169 8.6480 2.3068 2.0898 1.8845 1.5146 1.4677 0.4717 0.3859 0.3366 0.1796 0.1796 0.0053 0.0053 0.0532 0.0323 0.0323
#S  70 Yb
#UTOEV  1000.0
#N  19
#L  K(1s1/2)  L1(2s1/2)  L2(2p1/2)  L3(2p3/2)  M1(3s1/2)  M2(3p1/2)  M3(3p3/2)  M4(3d3/2)  M5(3d5/2)  N1(4s1/2)  N2(4p1/2)  N3(4p3/2)  N4(4d3/2)  N5(4d5/2)  N6(4f5/2)  N7(4f7/2)  O1(5s1/2)  O2(5p1/2)  O3(5p3/2)
 61.3323 10.4864 9.9782 8.9436 2.3981 2.1730 1.9498 1.5763 1.5278 0.4872 0.3967 0.3435 0.1981 0.1849 0.0063 0.0063 0.0541 0.0234 0.0234
#S  71 Lu
#UTOEV  1000.0
#N  21
#L  K(1s1/2)  L1(2s1/2)  L2(2p1/2)  L3(2p3/2)  M1(3s1/2)  M2(3p1/2)  M3(3p3/2)  M4(3d3/2)  M5(3d5/2)  N1(4s1/2)  N2(4p1/2)  N3(4p3/2)  N4(4d3/2)  N5(4d5/2)  N6(4f5/2)  N7(4f7/2)  O1(5s1/2)  O2(5p1/2)  O3(5p3/2)  O4(5d3/2)  O5(5d5/2)
 63.3138 10.8704 10.3486 9.2441 2.4912 2.2635 2.0236 1.6394 1.5885 0.5062 0.4101 0.3593 0.2048 0.1950 0.0069 0.0069 0.0568 0.0280 0.0280 0.0046 0.0046
#S  72 Hf
#UTOEV  1000.0
#N  21
#L  K(1s1/2)  L1(2s1/2)  L2(2p1/2)  L3(2p3/2)  M1(3s1/2)  M2(3p1/2)  M3(3p3/2)  M4(3d3/2)  M5(3d5/2)  N1(4s1/2)  N2(4p1/2)  N3(4p3/2)  N4(4d3/2)  N5(4d5/2)  N6(4f5/2)  N7(4f7/2)  O1(5s1/2)  O2(5p1/2)  O3(5p3/2)  O4(5d3/2)  O5(5d5/2)
 65.3508 11.2707 10.7394 9.5607 2.6009 2.3654 2.1076 1.7164 1.6617 0.5381 0.4370 0.3804 0.2238 0.2137 0.0171 0.0171 0.0649 0.0381 0.0306 0.0066 0.0066
#S  73 Ta
#UTOEV  1000.0
#N  21
#L  K(1s1/2)  L1(2s1/2)  L2(2p1/2)  L3(2p3/2)  M1(3s1/2)  M2(3p1/2)  M3(3p3/2)  M4(3d3/2)  M5(3d5/2)  N1(4s1/2)  N2(4p1/2)  N3(4p3/2)  N4(4d3/2)  N5(4d5/2)  N6(4f5/2)  N7(4f7/2)  O1(5s1/2)  O2(5p1/2)  O3(5p3/2)  O4(5d3/2)  O5(5d5/2)
 67.4164 11.6815 11.1361 9.8811 2.7080 2.4687 2.1940 1.7932 1.7351 0.5655 0.4648 0.4045 0.2413 0.2293 0.0275 0.0256 0.0711 0.0449 0.0364 0.0057 0.0057
#S  74 W
#UTOEV  1000.0
#N  21
#L  K(1s1/2)  L1(2s1/2)  L2(2p1/2)  L3(2p3/2)  M1(3s1/2)  M2(3p1/2)  M3(3p3/2)  M4(3d3/2)  M5(3d5/2)  N1(4s1/2)  N2(4p1/2)  N3(4p3/2)  N4(4d3/2)  N5(4d5/2)  N6(4f5/2)  N7(4f7/2)  O1(5s1/2)  O2(5p1/2)  O3(5p3/2)  O4(5d3/2)  O5(5d5/2)
 69.5250 12.0998 11.5440 10.2068 2.8196 2.5749 2.2810 1.8716 1.8092 0.5950 0.4916 0.4253 0.2588 0.2454 0.0379 0.0358 0.0771 0.0468 0.0356 0.0061 0.0061
#S  75 Re
#UTOEV  1000.0
#N  21
#L  K(1s1/2)  L1(2s1/2)  L2(2p1/2)  L3(2p3/2)  M1(3s1/2)  M2(3p1/2)  M3(3p3/2)  M4(3d3/2)  M5(3d5/2)  N1(4s1/2)  N2(4p1/2)  N3(4p3/2)  N4(4d3/2)  N5(4d5/2)  N6(4f5/2)  N7(4f7/2)  O1(5s1/2)  O2(5p1/2)  O3(5p3/2)  O4(5d3/2)  O5(5d5/2)
 71.6764 12.5267 11.9587 10.5353 2.9317 2.6816 2.3673 1.9489 1.8829 0.6250 0.5179 0.4444 0.2737 0.2602 0.0481 0.0457 0.0828 0.0456 0.0346 0.0035 0.0035
#S  76 Os
#UTOEV  1000.0
#N  19
#L  K(1s1/2)  L1(2s1/2)  L2(2p1/2)  L3(2p3/2)  M1(3s1/2)  M2(3p1/2)  M3(3p3/2)  M4(3d3/2)  M5(3d5/2)  N1(4s1/2)  N2(4p1/2)  N3(4p3/2)  N4(4d3/2)  N5(4d5/2)  N6(4f5/2)  N7(4f7/2)  O1(5s1/2)  O2(5p1/2)  O3(5p3/2)
 73.8708 12.9680 12.3850 10.8709 3.0485 2.7922 2.4572 2.0308 1.9601 0.6543 0.5465 0.4682 0.2894 0.2728 0.0538 0.0510 0.0837 0.0580 0.0454
#S  77 Ir
#UTOEV  1000.0
#N  21
#L  K(1s1/2)  L1(2s1/2)  L2(2p1/2)  L3(2p3/2)  M1(3s1/2)  M2(3p1/2)  M3(3p3/2)  M4(3d3/2)  M5(3d5/2)  N1(4s1/2)  N2(4p1/2)  N3(4p3/2)  N4(4d3/2)  N5(4d5/2)  N6(4f5/2)  N7(4f7/2)  O1(5s1/2)  O2(5p1/2)  O3(5p3/2)  O4(5d3/2)  O5(5d5/2)
 76.1110 13.4185 12.8241 11.2152 3.1737 2.9087 2.5507 2.1161 2.0404 0.6901 0.5771 0.4943 0.3114 0.2949 0.0640 0.0610 0.0952 0.0630 0.0505 0.0038 0.0038
#S  78 Pt
#UTOEV  1000.0
#N  21
#L  K(1s1/2)  L1(2s1/2)  L2(2p1/2)  L3(2p3/2)  M1(3s1/2)  M2(3p1/2)  M3(3p3/2)  M4(3d3/2)  M5(3d5/2)  N1(4s1/2)  N2(4p1/2)  N3(4p3/2)  N4(4d3/2)  N5(4d5/2)  N6(4f5/2)  N7(4f7/2)  O1(5s1/2)  O2(5p1/2)  O3(5p3/2)  O4(5d3/2)  O5(5d5/2)
 78.3948 13.8805 13.2726 11.5638 3.2976 3.0270 2.6453 2.2015 2.1211 0.7240 0.6076 0.5191 0.3307 0.3138 0.0745 0.0711 0.1017 0.0653 0.0510 0.0021 0.0021
#S  79 Au
#UTOEV  1000.0
#N  21
#L  K(1s1/2)  L1(2s1/2)  L2(2p1/2)  L3(2p3/2)  M1(3s1/2)  M2(3p1/2)  M3(3p3/2)  M4(3d3/2)  M5(3d5/2)  N1(4s1/2)  N2(4p1/2)  N3(4p3/2)  N4(4d3/2)  N5(4d5/2)  N6(4f5/2)  N7(4f7/2)  O1(5s1/2)  O2(5p1/2)  O3(5p3/2)  O4(5d3/2)  O5(5d5/2)
 80.7249 14.3528 13.7336 11.9187 3.4249 3.1478 2.7430 2.2911 2.2057 0.7588 0.6437 0.5454 0.3520 0.3339 0.0878 0.0841 0.1078 0.0717 0.0587 0.0025 0.0025
#S  80 Hg
#UTOEV  1000.0
#N  21
#L  K(1s1/2)  L1(2s1/2)  L2(2p1/2)  L3(2p3/2)  M1(3s1/2)  M2(3p1/2)  M3(3p3/2)  M4(3d3/2)  M5(3d5/2)  N1(4s1/2)  N2(4p1/2)  N3(4p3/2)  N4(4d3/2)  N5(4d5/2)  N6(4f5/2)  N7(4f7/2)  O1(5s1/2)  O2(5p1/2)  O3(5p3/2)  O4(5d3/2)  O5(5d5/2)
 83.1023 14.8393 14.2087 12.2839 3.5616 3.2785 2.8471 2.3849 2.2949 0.8030 0.6810 0.5769 0.3785 0.3593 0.1040 0.0999 0.1203 0.0840 0.0650 0.0098 0.0078
#S  81 Tl
#UTOEV  1000.0
#N  21
#L  K(1s1/2)  L1(2s1/2)  L2(2p1/2)  L3(2p3/2)  M1(3s1/2)  M2(3p1/2)  M3(3p3/2)  M4(3d3/2)  M5(3d5/2)  N1(4s1/2)  N2(4p1/2)  N3(4p3/2)  N4(4d3/2)  N5(4d5/2)  N6(4f5/2)  N7(4f7/2)  O1(5s1/2)  O2(5p1/2)  O3(5p3/2)  O4(5d3/2)  O5(5d5/2)
 85.5304 15.3467 14.6979 12.6575 3.7041 3.4157 2.9566 2.4851 2.3893 0.8455 0.7213 0.6090 0.4066 0.3862 0.1231 0.1188 0.1363 0.0996 0.0730 0.0153 0.0131
#S  82 Pb
#UTOEV  1000.0
#N  26
#L  K(1s1/2)  L1(2s1/2)  L2(2p1/2)  L3(2p3/2)  M1(3s1/2)  M2(3p1/2)  M3(3p3/2)  M4(3d3/2)  M5(3d5/2)  N1(4s1/2)  N2(4p1/2)  N3(4p3/2)  N4(4d3/2)  N5(4d5/2)  N6(4f5/2)  N7(4f7/2)  O1(5s1/2)  O2(5p1/2)  O3(5p3/2)  O4(5d3/2)  O5(5d5/2)  O6(5f5/2)  O7(5f7/2)  P1(6s1/2)  P2(6p1/2)  P3(6p3/2)
 88.0045 15.8608 15.2000 13.0352 3.8507 3.5542 3.0664 2.5856 2.4840 0.8936 0.7639 0.6445 0.4352 0.4129 0.1412 0.1363 0.1473 0.1048 0.0830 0.0218 0.0192 -99999 -99999 0.0031 0.0007 0.0007
#S  83 Bi
#UTOEV  1000.0
#N  26
#L  K(1s1/2)  L1(2s1/2)  L2(2p1/2)  L3(2p3/2)  M1(3s1/2)  M2(3p1/2)  M3(3p3/2)  M4(3d3/2)  M5(3d5/2)  N1(4s1/2)  N2(4p1/2)  N3(4p3/2)  N4(4d3/2)  N5(4d5/2)  N6(4f5/2)  N7(4f7/2)  O1(5s1/2)  O2(5p1/2)  O3(5p3/2)  O4(5d3/2)  O5(5d5/2)  O6(5f5/2)  O7(5f7/2)  P1(6s1/2)  P2(6p1/2)  P3(6p3/2)
 90.5259 16.3875 15.7111 13.4186 3.9991 3.6963 3.1769 2.6876 2.5796 0.9382 0.8053 0.6789 0.4636 0.4400 0.1624 0.1571 0.1593 0.1168 0.0930 0.0265 0.0244 -99999 -99999 0.0080 0.0027 0.0027
#S  84 Po
#UTOEV  1000.0
#N  26
#L  K(1s1/2)  L1(2s1/2)  L2(2p1/2)  L3(2p3/2)  M1(3s1/2)  M2(3p1/2)  M3(3p3/2)  M4(3d3/2)  M5(3d5/2)  N1(4s1/2)  N2(4p1/2)  N3(4p3/2)  N4(4d3/2)  N5(4d5/2)  N6(4f5/2)  N7(4f7/2)  O1(5s1/2)  O2(5p1/2)  O3(5p3/2)  O4(5d3/2)  O5(5d5/2)  O6(5f5/2)  O7(5f7/2)  P1(6s1/2)  P2(6p1/2)  P3(6p3/2)
 93.1000 16.9280 16.2370 13.8100 4.1520 3.8440 3.2930 2.7940 2.6800 0.9870 0.8510 0.7150 0.4950 0.4690 0.1840 0.1780 0.1760 0.1320 0.1020 0.0340 0.0300 -99999 -99999 0.0090 0.0040 0.0010
#S  85 At
#UTOEV  1000.0
#N  26
#L  K(1s1/2)  L1(2s1/2)  L2(2p1/2)  L3(2p3/2)  M1(3s1/2)  M2(3p1/2)  M3(3p3/2)  M4(3d3/2)  M5(3d5/2)  N1(4s1/2)  N2(4p1/2)  N3(4p3/2)  N4(4d3/2)  N5(4d5/2)  N6(4f5/2)  N7(4f7/2)  O1(5s1/2)  O2(5p1/2)  O3(5p3/2)  O4(5d3/2)  O5(5d5/2)  O6(5f5/2)  O7(5f7/2)  P1(6s1/2)  P2(6p1/2)  P3(6p3/2)
 95.7240 17.4820 16.7760 14.2070 4.3100 3.9940 3.4090 2.9010 2.7810 1.0380 0.8970 0.7510 0.5270 0.4990 0.2060 0.1990 0.1920 0.1440 0.1130 0.0410 0.0370 -99999 -99999 0.0130 0.0060 0.0010
#S  86 Rn
#UTOEV  1000.0
#N  26
#L  K(1s1/2)  L1(2s1/2)  L2(2p1/2)  L3(2p3/2)  M1(3s1/2)  M2(3p1/2)  M3(3p3/2)  M4(3d3/2)  M5(3d5/2)  N1(4s1/2)  N2(4p1/2)  N3(4p3/2)  N4(4d3/2)  N5(4d5/2)  N6(4f5/2)  N7(4f7/2)  O1(5s1/2)  O2(5p1/2)  O3(5p3/2)  O4(5d3/2)  O5(5d5/2)  O6(5f5/2)  O7(5f7/2)  P1(6s1/2)  P2(6p1/2)  P3(6p3/2)
 98.3970 18.0480 17.3280 14.6100 4.4730 4.1500 3.5290 3.0120 2.8840 1.0900 0.9440 0.7900 0.5580 0.5300 0.2290 0.2220 0.2080 0.1580 0.1230 0.0480 0.0430 -99999 -99999 0.0160 0.0080 0.0020
#S  87 Fr
#UTOEV  1000.0
#N  27
#L  K(1s1/2)  L1(2s1/2)  L2(2p1/2)  L3(2p3/2)  M1(3s1/2)  M2(3p1/2)  M3(3p3/2)  M4(3d3/2)  M5(3d5/2)  N1(4s1/2)  N2(4p1/2)  N3(4p3/2)  N4(4d3/2)  N5(4d5/2)  N6(4f5/2)  N7(4f7/2)  O1(5s1/2)  O2(5p1/2)  O3(5p3/2)  O4(5d3/2)  O5(5d5/2)  O6(5f5/2)  O7(5f7/2)  P1(6s1/2)  P2(6p1/2)  P3(6p3/2)  P4(6d3/2)
 101.1300 18.6340 17.8990 15.0250 4.6440 4.3150 3.6560 3.1290 2.9940 1.1480 0.9990 0.8340 0.5970 0.5670 0.2580 0.2490 0.2290 0.1780 0.1380 0.0600 0.0550 -99999 -99999 0.0240 0.0140 0.0070 0.0038
#S  88 Ra
#UTOEV  1000.0
#N  27
#L  K(1s1/2)  L1(2s1/2)  L2(2p1/2)  L3(2p3/2)  M1(3s1/2)  M2(3p1/2)  M3(3p3/2)  M4(3d3/2)  M5(3d5/2)  N1(4s1/2)  N2(4p1/2)  N3(4p3/2)  N4(4d3/2)  N5(4d5/2)  N6(4f5/2)  N7(4f7/2)  O1(5s1/2)  O2(5p1/2)  O3(5p3/2)  O4(5d3/2)  O5(5d5/2)  O6(5f5/2)  O7(5f7/2)  P1(6s1/2)  P2(6p1/2)  P3(6p3/2)  P4(6d3/2)
 103.9150 19.2320 18.4840 15.4440 4.8220 4.4830 3.7850 3.2480 3.1050 1.2080 1.0550 0.8790 0.6360 0.6030 0.2870 0.2790 0.2510 0.1970 0.1530 0.0720 0.0660 -99999 -99999 0.0310 0.0200 0.0120 0.0047
#S  89 Ac
#UTOEV  1000.0
#N  28
#L  K(1s1/2)  L1(2s1/2)  L2(2p1/2)  L3(2p3/2)  M1(3s1/2)  M2(3p1/2)  M3(3p3/2)  M4(3d3/2)  M5(3d5/2)  N1(4s1/2)  N2(4p1/2)  N3(4p3/2)  N4(4d3/2)  N5(4d5/2)  N6(4f5/2)  N7(4f7/2)  O1(5s1/2)  O2(5p1/2)  O3(5p3/2)  O4(5d3/2)  O5(5d5/2)  O6(5f5/2)  O7(5f7/2)  P1(6s1/2)  P2(6p1/2)  P3(6p3/2)  P4(6d3/2)  P5(6d5/2)
 106.7560 19.8460 19.0810 15.8700 4.9990 4.6550 3.9150 3.3700 3.2190 1.2690 1.1120 0.9240 0.6760 0.6400 0.3160 0.3070 0.2720 0.2170 0.1680 0.0840 0.0760 -99999 -99999 0.0370 0.0240 0.0150 0.0044 0.0054
#S  90 Th
#UTOEV  1000.0
#N  28
#L  K(1s1/2)  L1(2s1/2)  L2(2p1/2)  L3(2p3/2)  M1(3s1/2)  M2(3p1/2)  M3(3p3/2)  M4(3d3/2)  M5(3d5/2)  N1(4s1/2)  N2(4p1/2)  N3(4p3/2)  N4(4d3/2)  N5(4d5/2)  N6(4f5/2)  N7(4f7/2)  O1(5s1/2)  O2(5p1/2)  O3(5p3/2)  O4(5d3/2)  O5(5d5/2)  O6(5f5/2)  O7(5f7/2)  P1(6s1/2)  P2(6p1/2)  P3(6p3/2)  P4(6d3/2)  P5(6d5/2)
 109.6500 20.4720 19.6930 16.3000 5.1820 4.8310 4.0460 3.4910 3.3320 1.3300 1.1680 0.9670 0.7130 0.6770 0.3440 0.3350 0.2900 0.2360 0.1800 0.0940 0.0870 -99999 -99999 0.0410 0.0240 0.0170 0.0055 0.0059
#S  91 Pa
#UTOEV  1000.0
#N  28
