 ****** URGENT - Version 3.0 ******

 UNDULATOR : PERIOD = 0.01800  KX =  0.0000  KY =  1.6800  PHASE =    0.0  N = 222

 PHOTON ENERGY RANGE : MIN =      0.000  MAX =      0.000  N =    0

 ELECTRON BEAM : ENERGY =  6.040  CURRENT = 0.200
 SIGX = 0.3950  SIGY = 0.0099  SIGX1 = 0.0105  SIGY1 = 0.0039

 ACCEPTANCE : D =   30.000  XCENTRE =   0.000  YCENTRE =   0.000
 XSIZE =   3.000  YSIZE =   3.000  NXP = 40  NYP = 40

 MODE = 6  ICALC = 1  IHARM =  -200
 NPHI =   0 NSIG =   4 NALPHA =   0 DALPHA =  0.0 NOMEGA =    0 DOMEGA =  0.0

 E1 =   7982.253 EV  LAMDA1 =      1.553 ANGSTROM
 TOTAL POWER =  18413.693 WATTS  POWER DENSITY = 624334.787 WATTS/MRAD**2

 UNITS :
 IRRADIANCE -               PHOTONS/S/MM**2/0.1%BW
 ANGULAR FLUX DENSITY -     PHOTONS/S/MRAD**2/0.1%BW
 BRIGHTNESS -               PHOTONS/S/MRAD*2/MM**2/0.1%BW
 FLUX -                     PHOTONS/S/0.1%BW
 (SPECTRAL) POWER DENSITY - WATTS/MM**2 OR MRAD**2(/EV)
 (SPECTRAL) POWER -         WATTS(/EV)



    0.375     0.600   0.615965D+03   0.179390D+18
    0.375     0.637   0.607919D+03   0.178351D+18
    0.375     0.675   0.599603D+03   0.177276D+18
    0.375     0.713   0.590810D+03   0.176101D+18
    0.375     0.750   0.581852D+03   0.174916D+18
    0.375     0.787   0.572623D+03   0.173679D+18
    0.375     0.825   0.562994D+03   0.172348D+18
    0.375     0.862   0.553267D+03   0.171011D+18
    0.375     0.900   0.543295D+03   0.169612D+18
    0.375     0.938   0.533096D+03   0.168155D+18
    0.375     0.975   0.522829D+03   0.166685D+18
    0.375     1.012   0.512346D+03   0.165148D+18
    0.375     1.050   0.501731D+03   0.163563D+18
    0.375     1.087   0.491144D+03   0.161981D+18
    0.375     1.125   0.480361D+03   0.160322D+18
    0.375     1.162   0.469583D+03   0.158645D+18
    0.375     1.200   0.458777D+03   0.156939D+18
    0.375     1.238   0.447909D+03   0.155185D+18
    0.375     1.275   0.437098D+03   0.153416D+18
    0.375     1.312   0.426298D+03   0.151618D+18
    0.375     1.350   0.415531D+03   0.149792D+18
    0.375     1.387   0.404848D+03   0.147951D+18
    0.375     1.425   0.394229D+03   0.146086D+18
    0.375     1.462   0.383690D+03   0.144201D+18
    0.375     1.500   0.373303D+03   0.142315D+18
    0.412     0.000   0.682099D+03   0.187275D+18
    0.412     0.037   0.681930D+03   0.187274D+18
    0.412     0.075   0.681063D+03   0.187166D+18
    0.412     0.112   0.679645D+03   0.186992D+18
    0.412     0.150   0.677786D+03   0.186784D+18
    0.412     0.188   0.675276D+03   0.186481D+18
    0.412     0.225   0.672233D+03   0.186112D+18
    0.412     0.263   0.668770D+03   0.185710D+18
    0.412     0.300   0.664691D+03   0.185216D+18
    0.412     0.337   0.660132D+03   0.184664D+18
    0.412     0.375   0.655151D+03   0.184069D+18
    0.412     0.412   0.649572D+03   0.183380D+18
    0.412     0.450   0.643613D+03   0.182648D+18
    0.412     0.487   0.637156D+03   0.181842D+18
    0.412     0.525   0.630303D+03   0.180987D+18
    0.412     0.562   0.623072D+03   0.180077D+18
    0.412     0.600   0.615385D+03   0.179091D+18
    0.412     0.637   0.607338D+03   0.178052D+18
    0.412     0.675   0.599034D+03   0.176981D+18
    0.412     0.713   0.590281D+03   0.175818D+18
    0.412     0.750   0.581320D+03   0.174631D+18
    0.412     0.787   0.572077D+03   0.173391D+18
    0.412     0.825   0.562485D+03   0.172071D+18
    0.412     0.862   0.552790D+03   0.170742D+18
    0.412     0.900   0.542815D+03   0.169344D+18
    0.412     0.938   0.532610D+03   0.167884D+18
    0.412     0.975   0.522350D+03   0.166416D+18
    0.412     1.012   0.511866D+03   0.164879D+18
    0.412     1.050   0.501268D+03   0.163300D+18
    0.412     1.087   0.490660D+03   0.161711D+18
    0.412     1.125   0.479894D+03   0.160058D+18
    0.412     1.162   0.469114D+03   0.158380D+18
    0.412     1.200   0.458319D+03   0.156678D+18
    0.412     1.238   0.447480D+03   0.154932D+18
    0.412     1.275   0.436653D+03   0.153159D+18
    0.412     1.312   0.425890D+03   0.151372D+18
    0.412     1.350   0.415128D+03   0.149548D+18
    0.412     1.387   0.404484D+03   0.147720D+18
    0.412     1.425   0.393832D+03   0.145844D+18
    0.412     1.462   0.383313D+03   0.143966D+18
    0.412     1.500   0.372923D+03   0.142079D+18
    0.450     0.000   0.681373D+03   0.186926D+18
    0.450     0.037   0.681269D+03   0.186941D+18
    0.450     0.075   0.680434D+03   0.186843D+18
    0.450     0.112   0.678922D+03   0.186643D+18
    0.450     0.150   0.677129D+03   0.186453D+18
    0.450     0.188   0.674615D+03   0.186149D+18
    0.450     0.225   0.671551D+03   0.185774D+18
    0.450     0.263   0.668122D+03   0.185381D+18
    0.450     0.300   0.664028D+03   0.184883D+18
    0.450     0.337   0.659460D+03   0.184328D+18
    0.450     0.375   0.654452D+03   0.183726D+18
    0.450     0.412   0.648982D+03   0.183066D+18
    0.450     0.450   0.642957D+03   0.182317D+18
    0.450     0.487   0.636502D+03   0.181511D+18
    0.450     0.525   0.629674D+03   0.180661D+18
    0.450     0.562   0.622426D+03   0.179749D+18
    0.450     0.600   0.614748D+03   0.178766D+18
    0.450     0.637   0.606762D+03   0.177742D+18
    0.450     0.675   0.598440D+03   0.176667D+18
    0.450     0.713   0.589637D+03   0.175490D+18
    0.450     0.750   0.580769D+03   0.174329D+18
    0.450     0.787   0.571504D+03   0.173083D+18
    0.450     0.825   0.561867D+03   0.171750D+18
    0.450     0.862   0.552234D+03   0.170438D+18
    0.450     0.900   0.542266D+03   0.169043D+18
    0.450     0.938   0.532020D+03   0.167571D+18
    0.450     0.975   0.521820D+03   0.166121D+18
    0.450     1.012   0.511361D+03   0.164592D+18
    0.450     1.050   0.500708D+03   0.162995D+18
    0.450     1.087   0.490157D+03   0.161424D+18
    0.450     1.125   0.479396D+03   0.159773D+18
    0.450     1.162   0.468577D+03   0.158082D+18
    0.450     1.200   0.457827D+03   0.156393D+18
    0.450     1.238   0.446993D+03   0.154651D+18
    0.450     1.275   0.436179D+03   0.152881D+18
    0.450     1.312   0.425422D+03   0.151097D+18
    0.450     1.350   0.414720D+03   0.149292D+18
    0.450     1.387   0.404016D+03   0.147444D+18
    0.450     1.425   0.393396D+03   0.145578D+18
    0.450     1.462   0.382906D+03   0.143709D+18
    0.450     1.500   0.372501D+03   0.141819D+18
    0.487     0.000   0.680661D+03   0.186567D+18
    0.487     0.037   0.680510D+03   0.186570D+18
    0.487     0.075   0.679674D+03   0.186471D+18
    0.487     0.112   0.678212D+03   0.186285D+18
    0.487     0.150   0.676345D+03   0.186074D+18
    0.487     0.188   0.673921D+03   0.185794D+18
    0.487     0.225   0.670813D+03   0.185408D+18
    0.487     0.263   0.667352D+03   0.185006D+18
    0.487     0.300   0.663312D+03   0.184522D+18
    0.487     0.337   0.658729D+03   0.183964D+18
    0.487     0.375   0.653728D+03   0.183364D+18
    0.487     0.412   0.648215D+03   0.182690D+18
    0.487     0.450   0.642243D+03   0.181957D+18
    0.487     0.487   0.635823D+03   0.181162D+18
    0.487     0.525   0.628986D+03   0.180308D+18
    0.487     0.562   0.621729D+03   0.179394D+18
    0.487     0.600   0.614035D+03   0.178404D+18
    0.487     0.637   0.606127D+03   0.177404D+18
    0.487     0.675   0.597729D+03   0.176308D+18
    0.487     0.713   0.589005D+03   0.175152D+18
    0.487     0.750   0.580103D+03   0.173981D+18
    0.487     0.787   0.570814D+03   0.172729D+18
    0.487     0.825   0.561258D+03   0.171419D+18
    0.487     0.862   0.551597D+03   0.170099D+18
    0.487     0.900   0.541635D+03   0.168707D+18
    0.487     0.938   0.531439D+03   0.167248D+18
    0.487     0.975   0.521192D+03   0.165783D+18
    0.487     1.012   0.510759D+03   0.164264D+18
    0.487     1.050   0.500156D+03   0.162682D+18
    0.487     1.087   0.489565D+03   0.161097D+18
    0.487     1.125   0.478870D+03   0.159468D+18
    0.487     1.162   0.468029D+03   0.157771D+18
    0.487     1.200   0.457290D+03   0.156084D+18
    0.487     1.238   0.446481D+03   0.154349D+18
    0.487     1.275   0.435690D+03   0.152588D+18
    0.487     1.312   0.424919D+03   0.150799D+18
    0.487     1.350   0.414194D+03   0.148986D+18
    0.487     1.387   0.403532D+03   0.147153D+18
    0.487     1.425   0.392925D+03   0.145291D+18
    0.487     1.462   0.382451D+03   0.143429D+18
    0.487     1.500   0.372049D+03   0.141540D+18
    0.525     0.000   0.679883D+03   0.186176D+18
    0.525     0.037   0.679729D+03   0.186178D+18
    0.525     0.075   0.678894D+03   0.186079D+18
    0.525     0.112   0.677437D+03   0.185894D+18
    0.525     0.150   0.675571D+03   0.185684D+18
    0.525     0.188   0.673150D+03   0.185405D+18
    0.525     0.225   0.670044D+03   0.185019D+18
    0.525     0.263   0.666586D+03   0.184618D+18
    0.525     0.300   0.662577D+03   0.184141D+18
    0.525     0.337   0.657970D+03   0.183578D+18
    0.525     0.375   0.652975D+03   0.182979D+18
    0.525     0.412   0.647463D+03   0.182306D+18
    0.525     0.450   0.641500D+03   0.181576D+18
    0.525     0.487   0.635087D+03   0.180782D+18
    0.525     0.525   0.628281D+03   0.179936D+18
    0.525     0.562   0.621007D+03   0.179018D+18
    0.525     0.600   0.613319D+03   0.178030D+18
    0.525     0.637   0.605419D+03   0.177032D+18
    0.525     0.675   0.597029D+03   0.175938D+18
    0.525     0.713   0.588313D+03   0.174785D+18
    0.525     0.750   0.579417D+03   0.173615D+18
    0.525     0.787   0.570140D+03   0.172367D+18
    0.525     0.825   0.560593D+03   0.171060D+18
    0.525     0.862   0.550939D+03   0.169741D+18
    0.525     0.900   0.540987D+03   0.168351D+18
    0.525     0.938   0.530803D+03   0.166898D+18
    0.525     0.975   0.520567D+03   0.165435D+18
    0.525     1.012   0.510142D+03   0.163918D+18
    0.525     1.050   0.499552D+03   0.162341D+18
    0.525     1.087   0.488972D+03   0.160759D+18
    0.525     1.125   0.478288D+03   0.159134D+18
    0.525     1.162   0.467457D+03   0.157440D+18
    0.525     1.200   0.456730D+03   0.155757D+18
    0.525     1.238   0.445951D+03   0.154031D+18
    0.525     1.275   0.435153D+03   0.152268D+18
    0.525     1.312   0.424393D+03   0.150483D+18
    0.525     1.350   0.413676D+03   0.148673D+18
    0.525     1.387   0.403028D+03   0.146845D+18
    0.525     1.425   0.392432D+03   0.144987D+18
    0.525     1.462   0.381984D+03   0.143133D+18
    0.525     1.500   0.371580D+03   0.141244D+18
    0.562     0.000   0.679048D+03   0.185757D+18
    0.562     0.037   0.678936D+03   0.185769D+18
    0.562     0.075   0.678103D+03   0.185671D+18
    0.562     0.112   0.676603D+03   0.185476D+18
    0.562     0.150   0.674808D+03   0.185284D+18
    0.562     0.188   0.672297D+03   0.184980D+18
    0.562     0.225   0.669248D+03   0.184610D+18
    0.562     0.263   0.665825D+03   0.184218D+18
    0.562     0.300   0.661740D+03   0.183722D+18
    0.562     0.337   0.657189D+03   0.183173D+18
    0.562     0.375   0.652197D+03   0.182575D+18
    0.562     0.412   0.646702D+03   0.181907D+18
    0.562     0.450   0.640734D+03   0.181175D+18
    0.562     0.487   0.634296D+03   0.180374D+18
    0.562     0.525   0.627482D+03   0.179526D+18
    0.562     0.562   0.620261D+03   0.178623D+18
    0.562     0.600   0.612604D+03   0.177645D+18
    0.562     0.637   0.604636D+03   0.176626D+18
    0.562     0.675   0.596340D+03   0.175558D+18
    0.562     0.713   0.587594D+03   0.174398D+18
    0.562     0.750   0.578720D+03   0.173234D+18
    0.562     0.787   0.569481D+03   0.171996D+18
    0.562     0.825   0.559879D+03   0.170675D+18
    0.562     0.862   0.550268D+03   0.169368D+18
    0.562     0.900   0.540329D+03   0.167982D+18
    0.562     0.938   0.530120D+03   0.166522D+18
    0.562     0.975   0.519945D+03   0.165078D+18
    0.562     1.012   0.509516D+03   0.163559D+18
    0.562     1.050   0.498925D+03   0.161982D+18
    0.562     1.087   0.488378D+03   0.160411D+18
    0.562     1.125   0.477646D+03   0.158769D+18
    0.562     1.162   0.466865D+03   0.157092D+18
    0.562     1.200   0.456149D+03   0.155413D+18
    0.562     1.238   0.445344D+03   0.153680D+18
    0.562     1.275   0.434567D+03   0.151923D+18
    0.562     1.312   0.423846D+03   0.150151D+18
    0.562     1.350   0.413174D+03   0.148356D+18
    0.562     1.387   0.402507D+03   0.146521D+18
    0.562     1.425   0.391921D+03   0.144668D+18
    0.562     1.462   0.381462D+03   0.142809D+18
    0.562     1.500   0.371094D+03   0.140933D+18
    0.600     0.000   0.678214D+03   0.185323D+18
    0.600     0.037   0.678047D+03   0.185323D+18
    0.600     0.075   0.677182D+03   0.185215D+18
    0.600     0.112   0.675772D+03   0.185043D+18
    0.600     0.150   0.673922D+03   0.184838D+18
    0.600     0.188   0.671421D+03   0.184537D+18
    0.600     0.225   0.668429D+03   0.184182D+18
    0.600     0.263   0.664949D+03   0.183776D+18
    0.600     0.300   0.660880D+03   0.183283D+18
    0.600     0.337   0.656348D+03   0.182739D+18
    0.600     0.375   0.651388D+03   0.182150D+18
    0.600     0.412   0.645832D+03   0.181465D+18
    0.600     0.450   0.639903D+03   0.180743D+18
    0.600     0.487   0.633479D+03   0.179946D+18
    0.600     0.525   0.626653D+03   0.179097D+18
    0.600     0.562   0.619488D+03   0.178207D+18
    0.600     0.600   0.611811D+03   0.177224D+18
    0.600     0.637   0.603798D+03   0.176194D+18
    0.600     0.675   0.595540D+03   0.175136D+18
    0.600     0.713   0.586827D+03   0.173984D+18
    0.600     0.750   0.577908D+03   0.172810D+18
    0.600     0.787   0.568711D+03   0.171583D+18
    0.600     0.825   0.559164D+03   0.170276D+18
    0.600     0.862   0.549519D+03   0.168961D+18
    0.600     0.900   0.539592D+03   0.167578D+18
    0.600     0.938   0.529436D+03   0.166133D+18
    0.600     0.975   0.519229D+03   0.164681D+18
    0.600     1.012   0.508795D+03   0.163159D+18
    0.600     1.050   0.498252D+03   0.161597D+18
    0.600     1.087   0.487698D+03   0.160026D+18
    0.600     1.125   0.476964D+03   0.158381D+18
    0.600     1.162   0.466260D+03   0.156729D+18
    0.600     1.200   0.455523D+03   0.155045D+18
    0.600     1.238   0.444734D+03   0.153315D+18
    0.600     1.275   0.433967D+03   0.151563D+18
    0.600     1.312   0.423259D+03   0.149794D+18
    0.600     1.350   0.412552D+03   0.147988D+18
    0.600     1.387   0.401967D+03   0.146181D+18
    0.600     1.425   0.391374D+03   0.144326D+18
    0.600     1.462   0.380908D+03   0.142467D+18
    0.600     1.500   0.370578D+03   0.140602D+18
    0.637     0.000   0.677259D+03   0.184846D+18
    0.637     0.037   0.677055D+03   0.184834D+18
    0.637     0.075   0.676231D+03   0.184738D+18
    0.637     0.112   0.674818D+03   0.184567D+18
    0.637     0.150   0.673004D+03   0.184370D+18
    0.637     0.188   0.670513D+03   0.184071D+18
    0.637     0.225   0.667486D+03   0.183708D+18
    0.637     0.263   0.664042D+03   0.183310D+18
    0.637     0.300   0.659959D+03   0.182815D+18
    0.637     0.337   0.655455D+03   0.182278D+18
    0.637     0.375   0.650439D+03   0.181673D+18
    0.637     0.412   0.644927D+03   0.181002D+18
    0.637     0.450   0.638999D+03   0.180279D+18
    0.637     0.487   0.632608D+03   0.179492D+18
    0.637     0.525   0.625771D+03   0.178640D+18
    0.637     0.562   0.618606D+03   0.177749D+18
    0.637     0.600   0.610960D+03   0.176776D+18
    0.637     0.637   0.602967D+03   0.175752D+18
    0.637     0.675   0.594708D+03   0.174692D+18
    0.637     0.713   0.585976D+03   0.173536D+18
    0.637     0.750   0.577071D+03   0.172364D+18
    0.637     0.787   0.567908D+03   0.171148D+18
    0.637     0.825   0.558347D+03   0.169838D+18
    0.637     0.862   0.548680D+03   0.168516D+18
    0.637     0.900   0.538777D+03   0.167138D+18
    0.637     0.938   0.528655D+03   0.165705D+18
    0.637     0.975   0.518454D+03   0.164255D+18
    0.637     1.012   0.508044D+03   0.162739D+18
    0.637     1.050   0.497508D+03   0.161181D+18
    0.637     1.087   0.486994D+03   0.159621D+18
    0.637     1.125   0.476306D+03   0.157991D+18
    0.637     1.162   0.465586D+03   0.156333D+18
    0.637     1.200   0.454859D+03   0.154653D+18
    0.637     1.238   0.444070D+03   0.152924D+18
    0.637     1.275   0.433337D+03   0.151182D+18
    0.637     1.312   0.422617D+03   0.149411D+18
    0.637     1.350   0.411929D+03   0.147611D+18
    0.637     1.387   0.401325D+03   0.145798D+18
    0.637     1.425   0.390786D+03   0.143962D+18
    0.637     1.462   0.380326D+03   0.142104D+18
    0.637     1.500   0.370019D+03   0.140248D+18
    0.675     0.000   0.676236D+03   0.184338D+18
    0.675     0.037   0.676052D+03   0.184331D+18
    0.675     0.075   0.675227D+03   0.184235D+18
    0.675     0.112   0.673832D+03   0.184068D+18
    0.675     0.150   0.671930D+03   0.183848D+18
    0.675     0.188   0.669548D+03   0.183578D+18
    0.675     0.225   0.666515D+03   0.183213D+18
    0.675     0.263   0.663008D+03   0.182799D+18
    0.675     0.300   0.659034D+03   0.182332D+18
    0.675     0.337   0.654467D+03   0.181779D+18
    0.675     0.375   0.649458D+03   0.181176D+18
    0.675     0.412   0.644019D+03   0.180523D+18
    0.675     0.450   0.638033D+03   0.179786D+18
    0.675     0.487   0.631648D+03   0.179001D+18
    0.675     0.525   0.624884D+03   0.178168D+18
    0.675     0.562   0.617598D+03   0.177244D+18
    0.675     0.600   0.610026D+03   0.176292D+18
    0.675     0.637   0.602107D+03   0.175287D+18
    0.675     0.675   0.593742D+03   0.174197D+18
    0.675     0.713   0.585120D+03   0.173076D+18
    0.675     0.750   0.576214D+03   0.171903D+18
    0.675     0.787   0.566984D+03   0.170665D+18
    0.675     0.825   0.557496D+03   0.169378D+18
    0.675     0.862   0.547835D+03   0.168057D+18
    0.675     0.900   0.537942D+03   0.166683D+18
    0.675     0.938   0.527819D+03   0.165250D+18
    0.675     0.975   0.517617D+03   0.163799D+18
    0.675     1.012   0.507280D+03   0.162305D+18
    0.675     1.050   0.496778D+03   0.160756D+18
    0.675     1.087   0.486163D+03   0.159167D+18
    0.675     1.125   0.475577D+03   0.157568D+18
    0.675     1.162   0.464842D+03   0.155906D+18
    0.675     1.200   0.454083D+03   0.154215D+18
    0.675     1.238   0.443400D+03   0.152520D+18
    0.675     1.275   0.432637D+03   0.150769D+18
    0.675     1.312   0.421931D+03   0.149003D+18
    0.675     1.350   0.411300D+03   0.147222D+18
    0.675     1.387   0.400670D+03   0.145401D+18
    0.675     1.425   0.390144D+03   0.143569D+18
    0.675     1.462   0.379739D+03   0.141730D+18
    0.675     1.500   0.369364D+03   0.139850D+18
    0.713     0.000   0.675219D+03   0.183818D+18
    0.713     0.037   0.675013D+03   0.183805D+18
    0.713     0.075   0.674228D+03   0.183720D+18
    0.713     0.112   0.672783D+03   0.183540D+18
    0.713     0.150   0.670895D+03   0.183323D+18
    0.713     0.188   0.668495D+03   0.183049D+18
    0.713     0.225   0.665447D+03   0.182680D+18
    0.713     0.263   0.661916D+03   0.182258D+18
    0.713     0.300   0.657994D+03   0.181806D+18
    0.713     0.337   0.653385D+03   0.181242D+18
    0.713     0.375   0.648347D+03   0.180632D+18
    0.713     0.412   0.642998D+03   0.180003D+18
    0.713     0.450   0.636976D+03   0.179256D+18
    0.713     0.487   0.630594D+03   0.178472D+18
    0.713     0.525   0.623888D+03   0.177654D+18
    0.713     0.562   0.616574D+03   0.176722D+18
    0.713     0.600   0.608998D+03   0.175770D+18
    0.713     0.637   0.601141D+03   0.174782D+18
    0.713     0.675   0.592769D+03   0.173690D+18
    0.713     0.713   0.584157D+03   0.172572D+18
    0.713     0.750   0.575304D+03   0.171414D+18
    0.713     0.787   0.566083D+03   0.170178D+18
    0.713     0.825   0.556601D+03   0.168893D+18
    0.713     0.862   0.546980D+03   0.167586D+18
    0.713     0.900   0.537113D+03   0.166217D+18
    0.713     0.938   0.526952D+03   0.164774D+18
    0.713     0.975   0.516779D+03   0.163332D+18
    0.713     1.012   0.506463D+03   0.161843D+18
    0.713     1.050   0.495939D+03   0.160289D+18
    0.713     1.087   0.485367D+03   0.158713D+18
    0.713     1.125   0.474782D+03   0.157114D+18
    0.713     1.162   0.464029D+03   0.155446D+18
    0.713     1.200   0.453284D+03   0.153760D+18
    0.713     1.238   0.442650D+03   0.152081D+18
    0.713     1.275   0.431874D+03   0.150325D+18
    0.713     1.312   0.421178D+03   0.148564D+18
    0.713     1.350   0.410597D+03   0.146799D+18
    0.713     1.387   0.399958D+03   0.144974D+18
    0.713     1.425   0.389438D+03   0.143146D+18
    0.713     1.462   0.379083D+03   0.141324D+18
    0.713     1.500   0.368703D+03   0.139441D+18
    0.750     0.000   0.674011D+03   0.183235D+18
    0.750     0.037   0.673916D+03   0.183252D+18
    0.750     0.075   0.673101D+03   0.183158D+18
    0.750     0.112   0.671649D+03   0.182976D+18
    0.750     0.150   0.669738D+03   0.182752D+18
    0.750     0.188   0.667376D+03   0.182489D+18
    0.750     0.225   0.664317D+03   0.182118D+18
    0.750     0.263   0.660807D+03   0.181701D+18
    0.750     0.300   0.656889D+03   0.181251D+18
    0.750     0.337   0.652305D+03   0.180692D+18
    0.750     0.375   0.647282D+03   0.180086D+18
    0.750     0.412   0.641913D+03   0.179453D+18
    0.750     0.450   0.635894D+03   0.178704D+18
    0.750     0.487   0.629509D+03   0.177921D+18
    0.750     0.525   0.622830D+03   0.177111D+18
    0.750     0.562   0.615554D+03   0.176189D+18
    0.750     0.600   0.608006D+03   0.175244D+18
    0.750     0.637   0.600114D+03   0.174248D+18
    0.750     0.675   0.591755D+03   0.173159D+18
    0.750     0.713   0.583144D+03   0.172041D+18
    0.750     0.750   0.574314D+03   0.170890D+18
    0.750     0.787   0.565102D+03   0.169657D+18
    0.750     0.825   0.555547D+03   0.168348D+18
    0.750     0.862   0.546030D+03   0.167074D+18
    0.750     0.900   0.536176D+03   0.165709D+18
    0.750     0.938   0.525967D+03   0.164251D+18
    0.750     0.975   0.515891D+03   0.162839D+18
    0.750     1.012   0.505571D+03   0.161349D+18
    0.750     1.050   0.495051D+03   0.159796D+18
    0.750     1.087   0.484487D+03   0.158221D+18
    0.750     1.125   0.473937D+03   0.156635D+18
    0.750     1.162   0.463232D+03   0.154982D+18
    0.750     1.200   0.452489D+03   0.153297D+18
    0.750     1.238   0.441853D+03   0.151618D+18
    0.750     1.275   0.431092D+03   0.149864D+18
    0.750     1.312   0.420400D+03   0.148107D+18
    0.750     1.350   0.409850D+03   0.146352D+18
    0.750     1.387   0.399229D+03   0.144531D+18
    0.750     1.425   0.388705D+03   0.142705D+18
    0.750     1.462   0.378385D+03   0.140894D+18
    0.750     1.500   0.368040D+03   0.139024D+18
    0.787     0.000   0.672879D+03   0.182657D+18
    0.787     0.037   0.672722D+03   0.182660D+18
    0.787     0.075   0.671908D+03   0.182566D+18
    0.787     0.112   0.670456D+03   0.182384D+18
    0.787     0.150   0.668582D+03   0.182171D+18
    0.787     0.188   0.666191D+03   0.181900D+18
    0.787     0.225   0.663103D+03   0.181518D+18
    0.787     0.263   0.659631D+03   0.181114D+18
    0.787     0.300   0.655719D+03   0.180665D+18
    0.787     0.337   0.651109D+03   0.180098D+18
    0.787     0.375   0.646125D+03   0.179504D+18
    0.787     0.412   0.640764D+03   0.178873D+18
    0.787     0.450   0.634746D+03   0.178125D+18
    0.787     0.487   0.628383D+03   0.177346D+18
    0.787     0.525   0.621709D+03   0.176539D+18
    0.787     0.562   0.614444D+03   0.175620D+18
    0.787     0.600   0.606848D+03   0.174661D+18
    0.787     0.637   0.599026D+03   0.173685D+18
    0.787     0.675   0.590680D+03   0.172600D+18
    0.787     0.713   0.582080D+03   0.171484D+18
    0.787     0.750   0.573265D+03   0.170338D+18
    0.787     0.787   0.564066D+03   0.169108D+18
    0.787     0.825   0.554600D+03   0.167826D+18
    0.787     0.862   0.545024D+03   0.166534D+18
    0.787     0.900   0.535185D+03   0.165174D+18
    0.787     0.938   0.525040D+03   0.163734D+18
    0.787     0.975   0.514910D+03   0.162306D+18
    0.787     1.012   0.504627D+03   0.160829D+18
    0.787     1.050   0.494122D+03   0.159279D+18
    0.787     1.087   0.483576D+03   0.157711D+18
    0.787     1.125   0.473042D+03   0.156130D+18
    0.787     1.162   0.462312D+03   0.154468D+18
    0.787     1.200   0.451629D+03   0.152803D+18
    0.787     1.238   0.441010D+03   0.151129D+18
    0.787     1.275   0.430259D+03   0.149380D+18
    0.787     1.312   0.419592D+03   0.147630D+18
    0.787     1.350   0.409059D+03   0.145881D+18
    0.787     1.387   0.398456D+03   0.144067D+18
    0.787     1.425   0.387960D+03   0.142248D+18
    0.787     1.462   0.377647D+03   0.140442D+18
    0.787     1.500   0.367320D+03   0.138578D+18
    0.825     0.000   0.671633D+03   0.182039D+18
    0.825     0.037   0.671395D+03   0.182019D+18
    0.825     0.075   0.670649D+03   0.181944D+18
    0.825     0.112   0.669175D+03   0.181754D+18
    0.825     0.150   0.667298D+03   0.181542D+18
    0.825     0.188   0.664939D+03   0.181280D+18
    0.825     0.225   0.661901D+03   0.180911D+18
    0.825     0.263   0.658360D+03   0.180489D+18
    0.825     0.300   0.654483D+03   0.180049D+18
    0.825     0.337   0.649921D+03   0.179495D+18
    0.825     0.375   0.644913D+03   0.178894D+18
    0.825     0.412   0.639552D+03   0.178263D+18
    0.825     0.450   0.633555D+03   0.177522D+18
    0.825     0.487   0.627230D+03   0.176752D+18
    0.825     0.525   0.620526D+03   0.175937D+18
    0.825     0.562   0.613269D+03   0.175021D+18
    0.825     0.600   0.605731D+03   0.174077D+18
    0.825     0.637   0.597878D+03   0.173093D+18
    0.825     0.675   0.589550D+03   0.172013D+18
    0.825     0.713   0.580967D+03   0.170901D+18
    0.825     0.750   0.572157D+03   0.169758D+18
    0.825     0.787   0.562946D+03   0.168525D+18
    0.825     0.825   0.553502D+03   0.167249D+18
    0.825     0.862   0.543937D+03   0.165959D+18
    0.825     0.900   0.534105D+03   0.164602D+18
    0.825     0.938   0.523999D+03   0.163172D+18
    0.825     0.975   0.513875D+03   0.161747D+18
    0.825     1.012   0.503630D+03   0.160282D+18
    0.825     1.050   0.493152D+03   0.158739D+18
    0.825     1.087   0.482613D+03   0.157174D+18
    0.825     1.125   0.472098D+03   0.155599D+18
    0.825     1.162   0.461414D+03   0.153952D+18
    0.825     1.200   0.450729D+03   0.152285D+18
    0.825     1.238   0.440121D+03   0.150616D+18
    0.825     1.275   0.429411D+03   0.148881D+18
    0.825     1.312   0.418752D+03   0.147132D+18
    0.825     1.350   0.408224D+03   0.145387D+18
    0.825     1.387   0.397637D+03   0.143578D+18
    0.825     1.425   0.387190D+03   0.141775D+18
    0.825     1.462   0.376868D+03   0.139967D+18
    0.825     1.500   0.366540D+03   0.138102D+18
    0.862     0.000   0.670259D+03   0.181373D+18
    0.862     0.037   0.670078D+03   0.181369D+18
    0.862     0.075   0.669259D+03   0.181274D+18
    0.862     0.112   0.667837D+03   0.181098D+18
    0.862     0.150   0.666017D+03   0.180902D+18
    0.862     0.188   0.663590D+03   0.180621D+18
    0.862     0.225   0.660606D+03   0.180267D+18
    0.862     0.263   0.657158D+03   0.179868D+18
    0.862     0.300   0.653149D+03   0.179395D+18
    0.862     0.337   0.648645D+03   0.178856D+18
    0.862     0.375   0.643671D+03   0.178263D+18
    0.862     0.412   0.638240D+03   0.177615D+18
    0.862     0.450   0.632328D+03   0.176896D+18
    0.862     0.487   0.625990D+03   0.176123D+18
    0.862     0.525   0.619249D+03   0.175298D+18
    0.862     0.562   0.612072D+03   0.174404D+18
